timestamp,steps,prediction,anomaly_score,anomaly_likelihood
2015-10-24 20:00:00,12.0,12.0,1.0,0.5
2015-10-24 20:15:00,20.7262,20.7262,1.0,0.5
2015-10-24 20:30:00,12.0,12.0,1.0,0.5
2015-10-24 20:45:00,12.0,12.0,1.0,0.5
2015-10-24 21:00:00,51.0,51.0,1.0,0.5
2015-10-24 21:15:00,11.6496,11.6496,1.0,0.5
2015-10-24 21:30:00,43.6569,43.6569,1.0,0.5
2015-10-24 21:45:00,45.5933,45.5933,1.0,0.5
2015-10-24 22:00:00,23.1734,23.1734,1.0,0.5
2015-10-24 22:15:00,63.5986,63.5986,1.0,0.5
2015-10-24 22:30:00,74.5461,74.5461,1.0,0.5
2015-10-24 22:45:00,63.5986,63.5986,1.0,0.5
2015-10-24 23:00:00,38.6236,73.89475607623227,1.0,0.5
2015-10-24 23:15:00,23.2095,73.89475607623227,1.0,0.5
2015-10-24 23:30:00,39.8539,73.89475607623227,1.0,0.5
2015-10-24 23:45:00,49.7872,73.89475607623227,1.0,0.5
2015-10-25 00:00:00,14.1461,49.7872,0.94999999999999996,0.5
2015-10-25 00:15:00,7.21278,14.1461,0.40000000000000002,0.5
2015-10-25 00:30:00,11.0,7.21278,0.29999999999999999,0.5
2015-10-25 00:45:00,20.4286,11.0,0.27500000000000002,0.5
2015-10-25 01:00:00,26.7846,20.4286,0.20000000000000001,0.5
2015-10-25 01:15:00,52.5714,26.7846,0.29999999999999999,0.5
2015-10-25 01:30:00,22.2154,52.5714,0.34999999999999998,0.5
2015-10-25 01:45:00,6.12246,73.89475607623227,0.52500000000000002,0.5
2015-10-25 02:00:00,16.0944,73.89475607623227,0.72499999999999998,0.5
2015-10-25 02:15:00,108.878,16.0944,0.20000000000000001,0.5
2015-10-25 02:30:00,91.9056,84.38972925336259,0.20000000000000001,0.5
2015-10-25 02:45:00,30.514,86.6444904773538,0.14999999999999999,0.5
2015-10-25 03:00:00,76.573,86.6444904773538,0.17499999999999999,0.5
2015-10-25 03:15:00,47.422,83.62304333414765,0.074999999999999997,0.5
2015-10-25 03:30:00,13.427,83.62304333414765,0.074999999999999997,0.5
2015-10-25 03:45:00,27.064,13.427,0.074999999999999997,0.5
2015-10-25 04:00:00,44.1706,83.62304333414765,0.10000000000000001,0.5
2015-10-25 04:15:00,5.82941,83.62304333414765,0.050000000000000003,0.5
2015-10-25 04:30:00,55.4696,83.62304333414765,0.025000000000000001,0.5
2015-10-25 04:45:00,6.53036,75.17701033390335,0.025000000000000001,0.5
2015-10-25 05:00:00,10.58,75.17701033390335,0.025000000000000001,0.5
2015-10-25 05:15:00,53.42,75.17701033390335,0.050000000000000003,0.5
2015-10-25 05:30:00,30.6711,68.64990723373235,0.025000000000000001,0.5
2015-10-25 05:45:00,34.9513,68.64990723373235,0.025000000000000001,0.5
2015-10-25 06:00:00,34.9513,68.64990723373235,0.025000000000000001,0.5
2015-10-25 06:15:00,34.9513,34.9513,0.025000000000000001,0.5
2015-10-25 06:30:00,70.9976,34.9513,0.050000000000000003,0.5
2015-10-25 06:45:00,34.9513,69.35421506361264,0.025000000000000001,0.5
2015-10-25 07:00:00,101.681,34.9513,0.025000000000000001,0.5
2015-10-25 07:15:00,82.6416,79.05225054452885,0.050000000000000003,0.5
2015-10-25 07:30:00,91.0756,80.12905538117019,0.025000000000000001,0.5
2015-10-25 07:45:00,98.023,83.41301876681914,0.050000000000000003,0.5
2015-10-25 08:00:00,97.89,87.79601313677338,0.025000000000000001,0.5
2015-10-25 08:15:00,98.023,90.82420919574136,0.025000000000000001,0.5
2015-10-25 08:30:00,82.3558,92.98384643701894,0.0,0.5
2015-10-25 08:45:00,81.082,89.79543250591325,0.0,0.5
2015-10-25 09:00:00,1.4026,87.18140275413927,0.0,0.5
2015-10-25 09:15:00,1.4026,87.18140275413927,0.0,0.5
2015-10-25 09:30:00,1.4026,87.18140275413927,0.0,0.5
2015-10-25 09:45:00,1.4026,1.4026,0.0,0.5
2015-10-25 10:00:00,1.4026,1.4026,0.0,0.5
2015-10-25 10:15:00,46.2718,1.4026,0.0,0.5
2015-10-25 10:30:00,27.6041,1.4026,0.0,0.5
2015-10-25 10:45:00,107.26,1.4026,0.0,0.5
2015-10-25 11:00:00,56.9564,93.20498192789748,0.0,0.5
2015-10-25 11:15:00,81.3268,82.33040734952823,0.0,0.5
2015-10-25 11:30:00,56.9564,82.02932514466976,0.074999999999999997,0.5
2015-10-25 11:45:00,5.14162,74.50744760126882,0.050000000000000003,0.5
2015-10-25 12:00:00,56.9564,74.50744760126882,0.0,0.5
2015-10-25 12:15:00,56.9564,69.24213332088817,0.074999999999999997,0.5
2015-10-25 12:30:00,64.3567,65.55641332462172,0.27500000000000002,0.5
2015-10-25 12:45:00,61.1688,65.1964993272352,0.82499999999999996,0.5
2015-10-25 13:00:00,62.6433,63.988189529064634,0.92500000000000004,0.5
2015-10-25 13:15:00,66.6917,63.58472267034524,0.94999999999999996,0.5
2015-10-25 13:30:00,66.6917,64.51681586924167,1.0,0.5
2015-10-25 13:45:00,88.5584,65.16928110846916,0.67500000000000004,0.5
2015-10-25 14:00:00,66.6917,72.18601677592841,0.77500000000000002,0.5
2015-10-25 14:15:00,71.7078,70.53772174314989,0.97499999999999998,0.5
2015-10-25 14:30:00,66.6917,70.88874522020492,0.59999999999999998,0.5
2015-10-25 14:45:00,110.548,69.62963165414344,0.32500000000000001,0.5
2015-10-25 15:00:00,54.4478,81.9051421579004,0.84999999999999998,0.5
2015-10-25 15:15:00,41.1593,73.66793951053027,0.94999999999999996,0.5
2015-10-25 15:30:00,35.6625,73.66793951053027,0.92500000000000004,0.5
2015-10-25 15:45:00,48.5041,73.66793951053027,0.75,0.5
2015-10-25 16:00:00,35.6625,73.66793951053027,1.0,0.5
2015-10-25 16:15:00,0.52203,35.6625,0.94999999999999996,0.5
2015-10-25 16:30:00,35.6625,0.52203,0.625,0.5
2015-10-25 16:45:00,35.6625,35.6625,0.45000000000000001,0.5
2015-10-25 17:00:00,35.6625,35.6625,0.57499999999999996,0.5
2015-10-25 17:15:00,31.5767,35.6625,0.42499999999999999,0.5
2015-10-25 17:30:00,30.0685,35.6625,0.65000000000000002,0.5
2015-10-25 17:45:00,30.0685,30.0685,0.90000000000000002,0.5
2015-10-25 18:00:00,30.0685,30.0685,0.97499999999999998,0.5
2015-10-25 18:15:00,62.3965,30.0685,0.75,0.5
2015-10-25 18:30:00,30.0685,70.28650765737119,0.29999999999999999,0.5
2015-10-25 18:45:00,76.0668,30.0685,0.5,0.5
2015-10-25 19:00:00,47.7714,72.02059536015983,0.52500000000000002,0.5
2015-10-25 19:15:00,31.2328,72.02059536015983,0.625,0.5
2015-10-25 19:30:00,59.1494,31.2328,1.0,0.5
2015-10-25 19:45:00,44.2514,68.15923675211188,0.94999999999999996,0.5
2015-10-25 20:00:00,59.1494,44.2514,0.29999999999999999,0.5
2015-10-25 20:15:00,93.3379,65.45628572647831,0.5,0.5
2015-10-25 20:30:00,59.1494,73.82077000853482,0.94999999999999996,0.5
2015-10-25 20:45:00,64.8908,69.41935900597437,0.77500000000000002,0.5
2015-10-25 21:00:00,59.1494,68.06079130418206,0.52500000000000002,0.5
2015-10-25 21:15:00,41.8237,65.38737391292744,0.69999999999999996,0.5
2015-10-25 21:30:00,20.3954,65.38737391292744,0.375,0.5
2015-10-25 21:45:00,8.0,65.38737391292744,0.20000000000000001,0.5
2015-10-25 22:00:00,30.4501,65.38737391292744,0.32500000000000001,0.5
2015-10-25 22:15:00,44.6183,65.38737391292744,0.84999999999999998,0.5
2015-10-25 22:30:00,19.3513,44.6183,0.55000000000000004,0.5
2015-10-25 22:45:00,30.177,19.349339999999998,0.57499999999999996,0.5
2015-10-25 23:00:00,6.6882,30.177,0.69999999999999996,0.5
2015-10-25 23:15:00,30.2523,6.6882,0.69999999999999996,0.5
2015-10-25 23:30:00,6.82859,30.19959,0.80000000000000004,0.5
2015-10-25 23:45:00,30.2523,6.82859,0.90000000000000002,0.5
2015-10-26 00:00:00,33.5301,30.215403000000002,0.29999999999999999,0.5
2015-10-26 00:15:00,30.2523,33.5301,0.050000000000000003,0.5
2015-10-26 00:30:00,74.7223,30.226472100000002,0.0,0.5
2015-10-26 00:45:00,30.2523,30.226472100000002,0.025000000000000001,0.5
2015-10-26 01:00:00,74.7886,30.234220469999997,0.025000000000000001,0.5
2015-10-26 01:15:00,94.9273,70.16807621733444,0.025000000000000001,0.5
2015-10-26 01:30:00,77.8915,77.59584335213411,0.025000000000000001,0.5
2015-10-26 01:45:00,104.257,77.68454034649388,0.0,0.5
2015-10-26 02:00:00,96.6365,85.65627824254571,0.025000000000000001,0.5
2015-10-26 02:15:00,104.257,88.95034476978199,0.025000000000000001,0.5
2015-10-26 02:30:00,57.4945,93.5423413388474,0.025000000000000001,0.5
2015-10-26 02:45:00,30.3728,82.72798893719317,0.025000000000000001,0.5
2015-10-26 03:00:00,13.0,82.72798893719317,0.125,0.5
2015-10-26 03:15:00,23.0048,82.72798893719317,0.0,0.5
2015-10-26 03:30:00,55.1747,82.72798893719317,0.074999999999999997,0.5
2015-10-26 03:45:00,78.9607,74.46200225603522,0.0,0.5
2015-10-26 04:00:00,14.8204,75.81161157922465,0.10000000000000001,0.5
2015-10-26 04:15:00,3.03933,75.81161157922465,0.0,0.5
2015-10-26 04:30:00,8.44469,75.81161157922465,0.050000000000000003,0.5
2015-10-26 04:45:00,11.5553,75.81161157922465,0.0,0.5
2015-10-26 05:00:00,8.70623,75.81161157922465,0.025000000000000001,0.5
2015-10-26 05:15:00,40.4298,8.70623,0.025000000000000001,0.5
2015-10-26 05:30:00,10.0,40.4298,0.0,0.5
2015-10-26 05:45:00,52.8639,10.0,0.0,0.5
2015-10-26 06:00:00,26.0,52.8639,0.0,0.5
